Year,Manufacturer,Division,Model,Index (Model Type Index),Displacement,Cylinders,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Drive Sys,Drive Desc,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),$ You Spend over 5 years ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted
2019,BMW,BMW,M240i Coupe,236,3.0,6,Manual(M6),18,27,21,23.1,37.8,28,18.4122,26.7115,21.405,,TC,Turbocharged,M,Manual,6,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2150,2,2,3,Subcompact Cars,,,,,,,,,,,,28.2,4,4,,3,3750,480,331,413
2019,BMW,BMW,M240i Coupe M Performance,233,3.0,6,Manual(M6),18,27,21,23.1,37.8,28,18.4122,26.7115,21.405,,TC,Turbocharged,M,Manual,6,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2150,2,2,3,Subcompact Cars,,,,,,,,,,,,28.2,4,4,,3,3750,480,331,413
2019,BMW,BMW,440i xDrive Coupe,413,3.0,6,Manual(M6),18,28,21,22.7,39.0596,27.9721,18.117,27.5234,21.4097,,TC,Turbocharged,M,Manual,6,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,4,Compact Cars,,,,,,,,,,,,28.2,4,4,,3,3750,488,322,413
2019,Porsche,Porsche,911 Carrera 4 GTS,125,3.0,6,Manual(M7),18,26,21,23.1,37.4,27.9005,18.4,26.5,21.3,,TC,Turbocharged,M,Manual,7,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,,,,,,,,,,,,28.1,4,4,,1,3750,479,334,414
2019,Ford Motor Company,Lincoln,MKC  AWD,1,2.0,4,Auto(S6),19,25,21,24.1,35.5,28.1709,19.1468,25.217,21.4728,,TC,Turbocharged,SA,Semi-Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,5,2000,464,352,414
2019,FCA US LLC,Dodge,Durango RWD,525,3.6,6,Auto(A8),19,26,21,23.6996,36.3997,28.1137,18.8533,25.8035,21.4537,,NA,Naturally Aspirated,A,Automatic,8,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,32,Standard SUV 2WD,,,,,,,,,,,,,4,4,,5,2000,470,344,414
2019,FCA US LLC,Jeep,Grand Cherokee 4X2,530,3.6,6,Auto(A8),19,26,21,23.6996,36.3997,28.1137,18.8533,25.8035,21.4537,,NA,Naturally Aspirated,A,Automatic,8,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,32,Standard SUV 2WD,,,,,,,,,,,,,4,4,,5,2000,470,344,414
2019,Porsche,Porsche,911 Carrera GTS Cabriolet,123,3.0,6,Manual(M7),18,26,21,23.2,36.9,27.8536,18.5,26.1,21.3,,TC,Turbocharged,M,Manual,7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,,,,,,,,,,,,28,4,4,,1,3750,478,337,415
2019,FCA US LLC,Dodge,Challenger GT,30,3.6,6,Auto(A8),18,27,21,23,38.1,27.9923,18.3385,26.9053,21.4055,,NA,Naturally Aspirated,A,Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,5,Midsize Cars,,,,,,,,,,,,28.2,4,4,,3,2000,484,330,415
2019,FCA US LLC,Chrysler,300 AWD,29,3.6,6,Auto(A8),18,27,21,23,38.1,27.9923,18.3385,26.9053,21.4055,,NA,Naturally Aspirated,A,Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,6,Large Cars,,,,,,,,,,,,28.2,4,4,4,3,2000,484,330,415
2019,FCA US LLC,Chrysler,300 AWD,28,3.6,6,Auto(A8),18,27,21,23,38.1,27.9923,18.3385,26.9053,21.4055,,NA,Naturally Aspirated,A,Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,6,Large Cars,,,,,,,,,,,,28.2,4,4,,3,2000,484,330,415
2019,FCA US LLC,Dodge,Charger AWD,26,3.6,6,Auto(A8),18,27,21,23,38.1,27.9923,18.3385,26.9053,21.4055,,NA,Naturally Aspirated,A,Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,6,Large Cars,,,,,,,,,,,,28.2,4,4,,3,2000,484,330,415
2019,Honda,Acura,MDX AWD A-spec,32,3.5,6,Auto(S9),19,25,21,24.2,34.7,28.0147,19.22,24.6935,21.3495,,NA,Naturally Aspirated,SA,Semi-Automatic,9,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,3,3750,461,358,415
2019,Mercedes-Benz,Mercedes-Benz,AMG GLC 43 4MATIC,310,3.0,6,Auto(A9),19,25,21,23.9,35.1,27.9072,19.0003,24.9555,21.2861,,TC,Turbocharged,A,Automatic,9,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,31,Small SUV 4WD,,,,,,,,,,,,28.1,4,4,,5,3750,464,355,415
2019,Volkswagen Group of,Audi,Q7,10,2.0,4,Auto(S8),19,25,21,24.5,37.3,28.9743,19.2317,24.6674,21.3487,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,33,Standard SUV 4WD,,,,,,,,,,,,29,4,4,,3,3750,461,358,415
2019,Jaguar Land Rover L,Jaguar,XJ,354,3.0,6,Auto(S8),18,27,21,22.9,38.3,27.9589,18.2647,27.0344,21.3866,,SC,Supercharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2150,2,2,6,Large Cars,,,,,,,,,,,,28.2,4,4,,7,3750,486,329,416
2019,FCA US LLC,Chrysler,Pacifica,518,3.6,6,Auto(A9),18,28,22,23.9,39.6,29.0899,18,27.8704,22.1764,,NA,Naturally Aspirated,A,Automatic,9,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1750,2,2,20,"Special Purpose Vehicle, minivan 2WD",,,,,,,,,,,,,4,4,,7,1750,495,320,416
2019,Kia,KIA MOTORS CORPORATION,Sorento FWD,5,3.3,6,Auto(S8),19,26,22,23.8725,37.8002,28.6174,18.9801,25.7281,21.5201,,NA,Naturally Aspirated,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1750,2,2,30,Small SUV 2WD,,,,,,,,,,,,,4,4,,5,1750,472,348,416
2019,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,511,3.2,6,Auto(A9),18,26,21,23.1,37.0483,27.8119,18.4122,26.2248,21.2626,,NA,Naturally Aspirated,A,Automatic,9,4,4-Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),2000,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,5,3000,481,338,416
2019,Porsche,Porsche,911 Carrera GTS,121,3.0,6,Manual(M7),18,26,21,22.7,37.2,27.5286,18.1,26.3,21.1,,TC,Turbocharged,M,Manual,7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,,,,,,,,,,,,27.7,4,4,,1,3750,486,335,418
2019,Jaguar Land Rover L,Jaguar,XJL,362,3.0,6,Auto(S8),18,27,21,22.7,38,27.723,18.117,26.8407,21.2207,,SC,Supercharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2150,2,2,6,Large Cars,,,,,,,,,,,,27.9,4,4,,7,3750,490,331,418
2019,FCA US LLC,RAM,1500 4X4,517,3.6,6,Auto(A8),19,24,21,24.3,34,27.8792,19.2932,24.2339,21.242,,NA,Naturally Aspirated,A,Automatic,8,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,13,Standard Pick-up Trucks 4WD,Battery(s),1,Lithium Ion,48,9.8,42,On-Board,Electrical Regen Brake,,Both,Y,,4,4,,5,2000,460,366,418
2019,Ford Motor Company,Ford,EDGE AWD,47,2.7,6,Auto(S8),19,26,21,23.4788,35.9344,27.8178,18.6911,25.5005,21.2438,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,5,2000,476,347,418
2019,Ford Motor Company,Lincoln,NAUTILUS AWD,46,2.7,6,Auto(S8),19,26,21,23.4788,35.9344,27.8178,18.6911,25.5005,21.2438,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,5,2000,476,347,418
2019,Porsche,Porsche,911 Carrera 4 GTS Cabriolet,127,3.0,6,Manual(M7),18,26,21,22.9,36.6,27.5387,18.3,25.9,21.1,,TC,Turbocharged,M,Manual,7,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,,,,,,,,,,,,27.7,4,4,,1,3750,483,341,419
2019,Porsche,Porsche,Panamera 4S,616,2.9,6,Auto(AM-S8),18,26,21,23.8,37.3,28.4304,18,26.3879,21,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,6,Large Cars,,,,,,,,,,,,28.6,4,4,,5,3750,490,333,419
2019,Porsche,Porsche,Panamera 4S Executive,617,2.9,6,Auto(AM-S8),18,26,21,23.8,37.3,28.4304,18,26.3879,21,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,6,Large Cars,,,,,,,,,,,,28.6,4,4,,5,3750,490,333,419
2019,Volkswagen Group of,Audi,Q7,9,3.0,6,Auto(S8),19,25,21,23.5,35.2,27.6332,18.7066,25.0209,21.1032,,SC,Supercharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,33,Standard SUV 4WD,,,,,,,,,,,,27.8,4,4,,3,3750,473,353,419
2019,Honda,Acura,NSX,41,3.5,6,Auto(AM-S9),21,22,21,28.7,30.2,29.3561,21,21.7131,21,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),9,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,1,Two Seaters,Battery(s),1,Lithium Ion,260,4.25,51,On-Board,Electrical Regen Brake,,Both,N,29.5,4,4,,3,3750,419,406,420
2019,Subaru,Subaru,WRX,25,2.0,4,Auto(AV-S8),18,24,21,23,33.7,26.834,18.3385,24.0365,20.5284,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,4,Compact Cars,,,,,,,,,,,,26.8,4,4,,1,3750,469,361,420
2019,General Motors,Cadillac,CT6 AWD,401,3.6,6,Auto(S10),18,27,21,22.6563,38.002,27.6876,18.0847,26.842,21.1967,,NA,Naturally Aspirated,SA,Semi-Automatic,10,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,6,Large Cars,,,,,,,,,,,,27.9,4,4,,5,2000,491,332,420
2019,Porsche,Porsche,Panamera Turbo,631,4.0,8,Auto(AM-S8),18,25,21,23,35.9,27.4365,18.3385,25.478,20.9847,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,6,Large Cars,,,,,,,,,,,,27.6,4,4,,3,3750,481,346,420
2019,Porsche,Porsche,Panamera Turbo Executive,632,4.0,8,Auto(AM-S8),18,25,21,23,35.9,27.4365,18.3385,25.478,20.9847,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,6,Large Cars,,,,,,,,,,,,27.6,4,4,,3,3750,481,346,420
2019,FCA US LLC,Dodge,Journey,31,2.4,4,Auto(A4),19,25,21,23.3,35.9,27.6702,18.5595,25.478,21.1431,,NA,Naturally Aspirated,A,Automatic,4,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,30,Small SUV 2WD,,,,,,,,,,,,,4,4,,3,2000,478,349,420
2019,Mercedes-Benz,Mercedes-Benz,AMG GLC 43 4MATIC (coupe),311,3.0,6,Auto(A9),19,24,21,23.7,34.4,27.5572,18.8536,24.4967,21.034,,TC,Turbocharged,A,Automatic,9,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,31,Small SUV 4WD,,,,,,,,,,,,27.7,4,4,,5,3750,468,361,420
2019,General Motors,Buick,ENCLAVE,595,3.6,6,Auto(A9),18,26,21,22.6,38,27.6408,18.0431,26,21.1648,,NA,Naturally Aspirated,A,Automatic,9,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,32,Standard SUV 2WD,,,,,,,,,,,,,4,4,,6,2000,492,342,420
2019,General Motors,Chevrolet,TRAVERSE FWD,596,3.6,6,Auto(A9),18,27,21,22.6,38,27.6408,18.0431,26.8407,21.1648,,NA,Naturally Aspirated,A,Automatic,9,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,32,Standard SUV 2WD,,,,,,,,,,,,,4,4,,6,2000,492,331,420
2019,Toyota,LEXUS,LS 500 AWD,96,3.4,6,Auto(S10),18,27,21,22.3177,38.5468,27.5344,17.8342,27.1935,21.1025,,TC,Turbocharged,SA,Semi-Automatic,10,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,5,Midsize Cars,,,,,,,,,,,,27.8,4,4,,3,3750,499,327,421
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,646,2.7,4,Auto(A8),20,23,21,25,37.1,29.3003,19.8039,22.9342,21.0999,,TC,Turbocharged,A,Automatic,8,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,,6,2000,448,387,421
2019,General Motors,GMC,C10 SIERRA 2WD,647,2.7,4,Auto(A8),20,23,21,25,37.1,29.3003,19.8039,22.9342,21.0999,,TC,Turbocharged,A,Automatic,8,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,,6,2000,448,387,421
2019,Honda,Honda,PILOT AWD,29,3.5,6,Auto(A6),18,26,21,22.9474,36.8483,27.6395,18.2997,26.095,21.1417,,NA,Naturally Aspirated,A,Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,27.8,4,4,,3,2000,486,341,421
2019,Volkswagen Group of,Audi,RS 5,42,2.9,6,Auto(S8),18,27,21,21.5,36.8,26.4483,17.6264,27.0133,20.8936,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,3,Subcompact Cars,,,,,,,,,,,,26.6,4,4,,5,3750,500,326,422
2019,Ford Motor Company,Ford,F150 2.7L 2WD GVWR>6649 LBS,115,2.7,6,Auto(S10),19,25,21,24.7259,37.6645,29.2471,19,25,21,,TC,Turbocharged,SA,Semi-Automatic,10,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,,5,2000,467,355,422
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,27,2.0,4,Auto(S8),19,24,21,24.1,36,28.3113,19.1468,23.8885,21.0248,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,5,2000,463,371,422
2019,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (convertible),314,3.0,6,Auto(A9),18,25,21,23.2,35.8,27.5659,18.4859,25.4128,21.0704,,TC,Turbocharged,A,Automatic,9,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,3,Subcompact Cars,,,,,,,,,,,,27.8,4,4,,5,3750,483,351,423
2019,Hyundai,GENESIS,G80 RWD,21,3.8,6,Auto(S8),18,26,21,23.0895,36.5584,27.6783,18.4045,25.9067,21.1622,,NA,Naturally Aspirated,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,6,Large Cars,,,,,,,,,,,,27.9,4,4,,5,2000,486,346,423
2019,Toyota,TOYOTA,TACOMA 2WD,80,2.7,4,Auto(S6),20,23,21,24.6,32.7,27.6861,19.5124,23.3764,21.0804,,NA,Naturally Aspirated,SA,Semi-Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,10,Small Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,,5,2000,456,382,423
2019,Ford Motor Company,Ford,F150 2WD BASE PAYLOAD LT TIRE,100,2.7,6,Auto(S10),19,25,21,24.8202,37.8998,29.3834,19,25,21,,TC,Turbocharged,SA,Semi-Automatic,10,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,,5,2000,467,355,423
2019,Ford Motor Company,Ford,F150 2WD FFV BASE PAYLOAD LT,104,3.3,6,Auto(S6),19,24,21,24.21,35.5561,28.2694,19.2274,24,21,,NA,Naturally Aspirated,SA,Semi-Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,4,5,2000,462,370,423
2019,Ford Motor Company,Ford,F150 PICKUP 4WD,101,2.7,6,Auto(S10),19,24,21,23.3459,34.971,27.4526,18.5933,24,20.9759,,TC,Turbocharged,SA,Semi-Automatic,10,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,4,4,,5,2000,478,370,423
2019,General Motors,Cadillac,XT5 AWD,621,3.6,6,Auto(S8),18,25,21,23,35.6,27.3572,18.3385,25.2823,20.9246,,NA,Naturally Aspirated,SA,Semi-Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,6,2000,483,351,423
2019,Ford Motor Company,Ford,EXPLORER AWD,55,2.3,4,Auto(S6),18,25,21,22.4876,35.9582,27.0472,17.96,25,20.7213,,TC,Turbocharged,SA,Semi-Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,33,Standard SUV 4WD,,,,,,,,,,,,,4,4,,3,2000,494,356,423
2019,Nissan,INFINITI,Q60 AWD RED SPORT,230,3.0,6,Auto(S7),19,26,21,23.8474,36.4494,28.2413,18.9617,25.8358,21,,TC,Turbocharged,SA,Semi-Automatic,7,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,3,Subcompact Cars,,,,,,,,,,,,28.4,4,4,,3,3750,470,344,424
2019,Mercedes-Benz,Mercedes-Benz,AMG C 63,108,4.0,8,Auto(A9),18,27,21,22.2,38.2,27.3561,17.7469,26.9699,20.9747,,TC,Turbocharged,A,Automatic,9,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2150,2,2,4,Compact Cars,,,,,,,,,,,,27.6,4,4,,3,3750,500,330,424
2019,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,110,4.0,8,Auto(A9),18,27,21,22.2,38.2,27.3561,17.7469,26.9699,20.9747,,TC,Turbocharged,A,Automatic,9,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2150,2,2,4,Compact Cars,,,,,,,,,,,,27.6,4,4,,3,3750,500,330,424
2019,Ford Motor Company,Lincoln,CONTINENTAL FWD,85,2.7,6,Auto(S6),18,27,21,22.1251,38.3248,27.3221,17.6914,27.0504,20.9537,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,6,Large Cars,,,,,,,,,,,,27.5,4,4,,5,2000,502,329,424
2019,Ford Motor Company,Ford,F150 2WD BASE PAYLOAD LT TIRE,107,3.0,6,Auto(S10),22,28,24,27.7,42.2,32.7664,21.7524,28,24,,TC,Turbocharged,SA,Semi-Automatic,10,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,5,4,,1,2000,467,363,424
2019,Ford Motor Company,Ford,F150 PICKUP 4WD XL/XLT,109,3.0,6,Auto(S10),21,28,24,27.7055,40.2271,32.2184,21,28.2719,24.2737,,TC,Turbocharged,SA,Semi-Automatic,10,P,Part-time 4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,5,4,,1,2000,484,360,424
2019,Honda,Honda,RIDGELINE AWD,2,3.5,6,Auto(A6),18,25,21,23.0499,34.7997,27.1795,18.3753,24.7589,20.7871,,NA,Naturally Aspirated,A,Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,27.4,4,4,,3,2000,480,357,424
2019,Kia,KIA MOTORS CORPORATION,Sportage AWD,14,2.0,4,Auto(S6),20,23,21,24.9,35.1,28.646,19.7311,23.1173,21.1235,,TC,Turbocharged,SA,Semi-Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,3,2000,455,386,424
2019,Nissan,NISSAN,PATHFINDER 4WD PLATINUM,593,3.5,6,Auto(AV),19,26,21,24.5,36.1,28.6415,19.4394,25.6084,21,,NA,Naturally Aspirated,CVT,Continuously Variable,1,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,3,2000,457,348,424
2019,Mercedes-Benz,Mercedes-Benz,AMG GT 53 4MATIC+,550,3.0,6,Auto(A9),19,24,21,23.9,33.6,27.4684,19.0003,23.9706,20.9556,,OT,Other,A,Automatic,9,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,4,Compact Cars,Battery(s),1,Lithium Ion,48,20,80,On-Board,Electrical Regen Brake,,Both,N,27.7,4,4,,6,3750,469,371,425
2019,Ford Motor Company,Lincoln,MKZ FWD,20,3.0,6,Auto(S6),18,27,21,22,38.5,27.2566,17.5986,27.1633,20.9122,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,5,Midsize Cars,,,,,,,,,,,,27.5,4,4,,5,2000,505,327,425
2019,Nissan,NISSAN,FRONTIER 2WD,84,2.5,4,Manual(M5),19,23,21,24.5,33,27.7121,19.4394,23,21.1054,,NA,Naturally Aspirated,M,Manual,5,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,10,Small Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,,3,2000,456,387,425
2019,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Convertible,165,3.0,6,Auto(S8),18,26,21,22.7,36.1,27.2521,18.117,25.6084,20.8635,,SC,Supercharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,1,Two Seaters,,,,,,,,,,,,27.4,4,4,,7,3750,490,347,426
2019,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Coupe,164,3.0,6,Auto(S8),18,26,21,22.7,36.1,27.2521,18.117,25.6084,20.8635,,SC,Supercharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,1,Two Seaters,,,,,,,,,,,,27.4,4,4,,7,3750,490,347,426
2019,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC,207,4.0,8,Auto(A9),17,27,21,21.7,38.6,27.0244,17.3756,27.2277,20.7551,,TC,Turbocharged,A,Automatic,9,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2150,2,2,6,Large Cars,,,,,,,,,,,,27.2,4,4,,5,3750,509,325,426
2019,Ford Motor Company,Ford,F150 PICKUP 2WD,113,3.5,6,Auto(S10),18,25,21,23.1088,34.6088,27.1717,18.4187,24.6337,20.7777,,TC,Turbocharged,SA,Semi-Automatic,10,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),1800,2,2,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,4,4,,5,2000,480,360,426
2019,General Motors,Chevrolet,BLAZER AWD,733,3.6,6,Auto(A9),18,25,21,23.2,34.8,27.2941,18.4859,24.759,20.8648,,NA,Naturally Aspirated,A,Automatic,9,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,,4,4,,6,2000,481,360,426
2019,Honda,Honda,PASSPORT AWD,65,3.5,6,Auto(S9),19,24,21,23.6,33.8,27.3085,18.7801,24.1023,20.8521,,NA,Naturally Aspirated,SA,Semi-Automatic,9,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,,,,,,,,,,,,27.5,4,4,,3,2000,474,370,427
2019,FCA US LLC,Dodge,Durango AWD,527,3.6,6,Auto(A8),18,25,21,23.149,34.5,27.172,18.4483,24.5623,20.7754,,NA,Naturally Aspirated,A,Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,33,Standard SUV 4WD,,,,,,,,,,,,,4,4,,5,2000,481,361,427
